::ffff:127.0.0.1 - - [25/Mar/2025:19:02:30 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:31:12 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:31:16 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:31:38 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:32:49 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:33:09 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:33:16 +0000] "GET /api/v1/testb/ HTTP/1.1" 404 1104 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:37:32 +0000] "GET /api/v1/test/ HTTP/1.1" 404 1102 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:37:36 +0000] "GET /api/v1/testb HTTP/1.1" 404 1102 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:37:38 +0000] "GET /api/v1/testb HTTP/1.1" 404 1102 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:37:53 +0000] "GET /api/v1/testb HTTP/1.1" 404 1102 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:38:41 +0000] "GET /api/v1/testb HTTP/1.1" 200 23 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:38:45 +0000] "GET /api/v1/testb/ HTTP/1.1" 200 23 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:38:48 +0000] "GET /api/v1/testb HTTP/1.1" 200 23 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:40:42 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:52:44 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:52:44 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:52:46 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:52:46 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:56:42 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:56:42 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:00 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:00 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:01 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:01 +0000] "POST /register/ HTTP/1.1" 404 1386 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:07 +0000] "POST /register HTTP/1.1" 404 1385 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:07 +0000] "POST /register HTTP/1.1" 404 1385 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:19 +0000] "POST /api/v1/register HTTP/1.1" 500 344 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:57:19 +0000] "POST /api/v1/register HTTP/1.1" 500 344 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:58:06 +0000] "POST /api/v1/register HTTP/1.1" 500 438 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:19:58:06 +0000] "POST /api/v1/register HTTP/1.1" 500 438 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:01:43 +0000] "POST /api/v1/register HTTP/1.1" 500 482 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:01:43 +0000] "POST /api/v1/register HTTP/1.1" 500 482 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:02:52 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:02:52 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:02:59 +0000] "POST /api/v1/register HTTP/1.1" 400 366 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [25/Mar/2025:20:02:59 +0000] "POST /api/v1/register HTTP/1.1" 400 366 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:06:23:14 +0000] "POST /api/v1/register HTTP/1.1" 400 366 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:06:23:14 +0000] "POST /api/v1/register HTTP/1.1" 400 366 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:06:24:53 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:06:24:53 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:11:49 +0000] "POST /api/v1/register HTTP/1.1" 400 951 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:11:49 +0000] "POST /api/v1/register HTTP/1.1" 400 951 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:11:54 +0000] "POST /api/v1/register HTTP/1.1" 400 951 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:11:54 +0000] "POST /api/v1/register HTTP/1.1" 400 951 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:12:07 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:12:12:07 +0000] "POST /api/v1/register HTTP/1.1" 201 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /static/js/bundle.js HTTP/1.1" 404 1396 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /static/js/bundle.js HTTP/1.1" 404 1396 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /tinymce/tinymce.min.js HTTP/1.1" 404 1399 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /tinymce/tinymce.min.js HTTP/1.1" 404 1399 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon.ico HTTP/1.1" 404 1388 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon.ico HTTP/1.1" 404 1388 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /site.webmanifest HTTP/1.1" 404 1393 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /site.webmanifest HTTP/1.1" 404 1393 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon-32x32.png HTTP/1.1" 404 1394 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon-32x32.png HTTP/1.1" 404 1394 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon-16x16.png HTTP/1.1" 404 1394 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::1 - - [26/Mar/2025:15:51:25 +0000] "GET /favicon-16x16.png HTTP/1.1" 404 1394 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [26/Mar/2025:16:25:15 +0000] "POST /api/v1/login HTTP/1.1" 500 262 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:16:25:15 +0000] "POST /api/v1/login HTTP/1.1" 500 262 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:16:27:05 +0000] "POST /api/v1/login HTTP/1.1" 500 356 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:16:27:05 +0000] "POST /api/v1/login HTTP/1.1" 500 356 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:46:09 +0000] "POST /api/v1/register HTTP/1.1" 500 1437 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:46:09 +0000] "POST /api/v1/register HTTP/1.1" 500 1437 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:47:13 +0000] "POST /api/v1/register HTTP/1.1" 500 1285 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:47:13 +0000] "POST /api/v1/register HTTP/1.1" 500 1285 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:48:38 +0000] "POST /api/v1/register HTTP/1.1" 500 1183 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:48:38 +0000] "POST /api/v1/register HTTP/1.1" 500 1183 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:49:16 +0000] "POST /api/v1/register HTTP/1.1" 500 1109 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:49:16 +0000] "POST /api/v1/register HTTP/1.1" 500 1109 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:49:26 +0000] "POST /api/v1/register HTTP/1.1" 400 384 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [26/Mar/2025:20:49:26 +0000] "POST /api/v1/register HTTP/1.1" 400 384 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:15:59:32 +0000] "POST /api/v1/register HTTP/1.1" 500 1069 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:15:59:32 +0000] "POST /api/v1/register HTTP/1.1" 500 1069 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:16:00:00 +0000] "POST /api/v1/register HTTP/1.1" 500 490 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:16:00:00 +0000] "POST /api/v1/register HTTP/1.1" 500 490 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:16:00:10 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [06/Apr/2025:16:00:10 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:12:18:13 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:12:18:13 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:21:09 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:21:09 +0000] "POST /api/v1/register HTTP/1.1" 500 1187 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:10 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:10 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:19 +0000] "POST /api/v1/register HTTP/1.1" 500 1165 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:19 +0000] "POST /api/v1/register HTTP/1.1" 500 1165 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:30 +0000] "POST /api/v1/register HTTP/1.1" 400 374 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [07/Apr/2025:20:26:30 +0000] "POST /api/v1/register HTTP/1.1" 400 374 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [08/Apr/2025:00:08:22 +0000] "POST /api/v1/register HTTP/1.1" 400 374 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [08/Apr/2025:00:08:22 +0000] "POST /api/v1/register HTTP/1.1" 400 374 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [08/Apr/2025:00:08:31 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [08/Apr/2025:00:08:31 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:07:34 +0000] "POST /register HTTP/1.1" 404 1205 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:14:06 +0000] "POST /api/v1/register HTTP/1.1" 500 1119 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:31:02 +0000] "POST /api/v1/register HTTP/1.1" 500 1031 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:31:44 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:44:03 +0000] "GET /api/v1/confirm-email/confirm-email/s0eru5zo8 HTTP/1.1" 404 1241 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:44:47 +0000] "GET /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 404 1227 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:45:09 +0000] "GET /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 404 1227 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:45:48 +0000] "GET /api/v1/confirm-email?token=s0eru5zo8 HTTP/1.1" 404 1233 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:20:49:53 +0000] "GET /api/v1/confirm-email?token=s0eru5zo8 HTTP/1.1" 404 1233 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:06:15 +0000] "GET /api/v1/confirm-email?token=s0eru5zo8 HTTP/1.1" 404 1233 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:08:29 +0000] "GET /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 404 1227 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:10:07 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 400 386 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:11:09 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 400 408 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:11:25 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 400 408 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:12:12 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 400 408 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:14:52 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 400 408 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:19:50 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 404 1227 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:20:35 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 404 1227 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:21:29:04 +0000] "POST /api/v1/confirm-email/s0eru5zo8 HTTP/1.1" 500 398 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:21:57:48 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:10:35 +0000] "POST /api/v1/login HTTP/1.1" 500 1099 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:20:49 +0000] "POST /api/v1/login HTTP/1.1" 200 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:21:00 +0000] "POST /api/v1/login HTTP/1.1" 200 390 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:24:04 +0000] "POST /api/v1/refresh HTTP/1.1" 403 358 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:25:06 +0000] "POST /api/v1/refresh HTTP/1.1" 403 358 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:25:52 +0000] "POST /api/v1/refresh HTTP/1.1" 403 358 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:32:11 +0000] "POST /api/v1/refresh HTTP/1.1" 403 358 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:33:11 +0000] "POST /api/v1/refresh HTTP/1.1" 403 478 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:33:50 +0000] "POST /api/v1/refresh HTTP/1.1" 403 478 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:35:47 +0000] "POST /api/v1/refresh HTTP/1.1" 200 196 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:35:50 +0000] "POST /api/v1/refresh HTTP/1.1" 200 196 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:22:36:15 +0000] "POST /api/v1/refresh HTTP/1.1" 200 196 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:22:37:32 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 500 446 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:22:38:07 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 500 446 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:22:38:36 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 500 602 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:22:57:33 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 500 602 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:23:01:37 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:23:33:16 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::1 - - [05/May/2025:23:33:17 +0000] "POST /api/v1/confirm-email/tg1xzdyy97a HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:34:42 +0000] "POST /api/v1/register HTTP/1.1" 201 195 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:35:10 +0000] "POST /api/v1/confirm-email/8zqfbml2ifl HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:42:34 +0000] "POST /api/v1/confirm-email/8zqfbml2ifl HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:43:34 +0000] "POST /api/v1/confirm-email/8zqfbml2ifl HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:43:40 +0000] "POST /api/v1/confirm-email/8zqfbml2ifl HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:43:41 +0000] "POST /api/v1/confirm-email/8zqfbml2ifl HTTP/1.1" 201 4 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:57:37 +0000] "POST /api/v1/logout HTTP/1.1" 500 812 "-" "Apidog/1.0.0 (https://apidog.com)"
::ffff:127.0.0.1 - - [05/May/2025:23:58:18 +0000] "POST /api/v1/logout HTTP/1.1" 500 833 "-" "Apidog/1.0.0 (https://apidog.com)"
